_id,dataNotificacao,cnes,ocupacaoSuspeitoCli,ocupacaoSuspeitoUti,ocupacaoConfirmadoCli,ocupacaoConfirmadoUti,ocupacaoCovidUti,ocupacaoCovidCli,ocupacaoHospitalarUti,ocupacaoHospitalarCli,saidaSuspeitaObitos,saidaSuspeitaAltas,saidaConfirmadaObitos,saidaConfirmadaAltas,origem,_p_usuario,estadoNotificacao,municipioNotificacao,estado,municipio,excluido,validado,_created_at,_updated_at
1290603,5aBKbNdBHC,2022-01-01T03:00:12.622Z,2084317,,,,,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,parse-cloud,_User$mrXGR7Ze6b,Sao Paulo,Amparo,Sao Paulo,Amparo,False,False,2022-01-01T12:06:57.079Z,2022-01-01T12:06:57.079Z
1290604,t8AM6jv7TN,2022-01-01T03:00:18.727Z,2733633,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,parse-cloud,_User$6bm1zn5inw,Parana,Ubirata,Parana,Ubirata,False,False,2022-01-01T12:09:13.603Z,2022-01-01T12:09:13.603Z
1290605,prVBZmZ60c,2022-01-01T03:00:12.297Z,2447894,,,,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,parse-cloud,_User$tQvJ481Fil,Espirito Santo,Jeronimo Monteiro,Espirito Santo,Jeronimo Monteiro,False,False,2022-01-01T12:10:41.263Z,2022-01-01T12:10:41.263Z
1290606,N2hKXmtgfJ,2022-01-01T03:00:11.993Z,5860490,,,,,5.0,12.0,15.0,32.0,0.0,4.0,0.0,0.0,parse-cloud,_User$9A7PAQIPb0,Sao Paulo,Marilia,Sao Paulo,Marilia,False,False,2022-01-01T12:12:12.049Z,2022-01-01T12:12:12.049Z
1290608,gBLnSlg1eI,2022-01-01T03:00:47.591Z,2123061,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,parse-cloud,_User$MMpYp8GOa3,Minas Gerais,Barroso,Minas Gerais,Barroso,False,False,2022-01-01T12:13:40.176Z,2022-01-01T12:13:40.176Z
1290610,0KZuYlY71d,2022-01-01T03:00:24.722Z,2077590,,,,,1.0,4.0,18.0,99.0,0.0,0.0,0.0,0.0,parse-cloud,_User$1YVrPgsFMK,Sao Paulo,Sao Paulo,Sao Paulo,Sao Paulo,False,False,2022-01-01T12:13:51.547Z,2022-01-01T12:13:51.547Z
1290611,bBCMgGUICj,2022-01-01T03:00:59.624Z,7711980,,,,,1.0,3.0,39.0,106.0,0.0,0.0,0.0,0.0,parse-cloud,_User$KliwSKg4gU,Sao Paulo,Sao Paulo,Sao Paulo,Sao Paulo,False,False,2022-01-01T12:14:01.328Z,2022-01-01T12:14:01.328Z
1290612,n2ez3e1pQr,2022-01-01T03:00:33.037Z,2691868,,,,,1.0,3.0,18.0,83.0,0.0,9.0,0.0,0.0,parse-cloud,_User$BvodDCIN9A,Santa Catarina,Florianopolis,Santa Catarina,Florianopolis,False,False,2022-01-01T12:15:00.813Z,2022-01-01T12:15:00.813Z
1290613,V5zMSgQWlS,2022-01-01T03:00:22.450Z,7060165,,,,,0.0,1.0,12.0,39.0,0.0,0.0,0.0,0.0,parse-cloud,_User$EJ2yo0PSu9,Sao Paulo,Sao Paulo,Sao Paulo,Sao Paulo,False,False,2022-01-01T12:15:06.521Z,2022-01-01T12:15:06.521Z
1290615,oERhquMBlt,2022-01-01T03:00:45.356Z,2726726,,,,,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,parse-cloud,_User$xWfegdiaIm,Minas Gerais,Patos de Minas,Minas Gerais,Patos de Minas,False,False,2022-01-01T12:15:54.998Z,2022-01-01T12:15:54.998Z
1290616,GJ9XL47qAN,2022-01-01T03:00:00.000Z,2079135,,,,,3.0,5.0,10.0,21.0,0.0,2.0,1.0,1.0,parse-cloud,_User$FyxiPrO7yf,Sao Paulo,Tatui,Sao Paulo,Tatui,False,False,2022-01-01T12:17:33.711Z,2022-01-01T12:26:44.903Z
1290618,E9DmlFkBgb,2022-01-01T03:00:18.371Z,2283794,,,,,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,parse-cloud,_User$yWpFVyN2Ld,Rio de Janeiro,Cambuci,Rio de Janeiro,Cambuci,False,False,2022-01-01T12:18:50.958Z,2022-01-01T12:18:50.958Z
1290621,WGRj2Ugd56,2022-01-01T03:00:10.520Z,2295016,,,,,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,parse-cloud,_User$PEW9AfGQFZ,Rio de Janeiro,Itaocara,Rio de Janeiro,Itaocara,False,False,2022-01-01T12:19:34.933Z,2022-01-01T12:19:34.933Z
1290622,owrVr085UM,2022-01-01T03:00:00.000Z,2118661,,,,,2.0,0.0,12.0,31.0,0.0,0.0,0.0,1.0,parse-cloud,_User$LKLjxUjy63,Minas Gerais,Governador Valadares,Minas Gerais,Governador Valadares,False,False,2022-01-01T12:20:37.034Z,2022-01-03T12:46:55.760Z
1290623,uMDjtbaLEv,2022-01-01T03:00:29.985Z,2267454,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,parse-cloud,_User$4mwGGgBCPk,Rio de Janeiro,Aperibe,Rio de Janeiro,Aperibe,False,False,2022-01-01T12:20:49.854Z,2022-01-01T12:20:49.854Z
1290624,G1ZovVvcPG,2022-01-01T03:00:23.579Z,2010151,,,,,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,parse-cloud,_User$96xGofnlqq,Alagoas,Sao Miguel dos Campos,Alagoas,Sao Miguel dos Campos,False,False,2022-01-01T12:23:50.190Z,2022-01-01T12:23:50.190Z
1290625,825LaO8YcG,2022-01-01T03:00:13.025Z,2117568,,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,parse-cloud,_User$K5rViczCwC,Minas Gerais,Entre Rios de Minas,Minas Gerais,Entre Rios de Minas,False,False,2022-01-01T12:23:52.445Z,2022-01-01T12:23:52.445Z
1290626,bCyIEjQVIX,2022-01-01T03:00:43.316Z,2099217,,,,,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$uHKyyTPsg0,Minas Gerais,Mantena,Minas Gerais,Mantena,False,False,2022-01-01T12:26:43.151Z,2022-01-01T12:26:43.151Z
1290627,tacfkq0ZwR,2022-01-01T03:00:13.304Z,2122677,,,,,1.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,parse-cloud,_User$bgeqvqmJ50,Minas Gerais,Alem Paraiba,Minas Gerais,Alem Paraiba,False,False,2022-01-01T12:29:35.480Z,2022-01-01T12:29:35.480Z
1290628,vLF2OG16OI,2022-01-01T03:00:18.394Z,2494930,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Cp6A0WKl3l,Bahia,Jequie,Bahia,Jequie,False,False,2022-01-01T12:30:32.356Z,2022-01-01T12:30:32.356Z
1290629,XQz5Zd09MY,2022-01-01T03:00:21.763Z,2777762,,,,,2.0,2.0,8.0,26.0,0.0,0.0,0.0,0.0,parse-cloud,_User$8No1nEGbSV,Piaui,Oeiras,Piaui,Oeiras,False,False,2022-01-01T12:33:36.157Z,2022-01-01T12:33:36.157Z







































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































